token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
3644, global,6.677994580123985e-05,0.2551304836358343,0.00017099989852954061,0.0002288185864133069,0.002796059600778352,top_c,0.3579395084205262,,
3412, research,6.665679641642667e-05,0.2153821875533414,0.0001473416755866238,0.0002508064914893891,0.002790903366887991,top_c,0.3607304117874141,,
11682, detailed,6.52396658609625e-05,0.2685403821487275,4.418576965315243e-05,0.00011279724908707152,0.0027315684655546566,top_c,0.3634619802529688,,
5089, significant,6.490194277830597e-05,0.2012157483942925,5.9321077074740074e-05,0.00012291909210727594,0.002717428084691264,top_c,0.36617940833766,,
785,The,6.390084441620044e-05,-0.20728156845720985,0.0029286012840679,0.0021215216025695324,0.0026755123470681786,top_c,0.3688549206847282,,
1550, high,6.229068928824123e-05,0.016217381235152956,0.0004401796374752718,0.0005429004788369176,0.002608095555241593,top_c,0.37146301623996975,,
10847, advanced,6.117552663367643e-05,0.21950593768131163,3.022073425950472e-05,0.00012202810752829203,0.0025614039742689787,top_c,0.3740244202142387,,
6584, professional,6.065616429305731e-05,0.25260800371567405,5.033653312802059e-05,0.00024139394718942985,0.0025396584031795242,top_c,0.37656407861741825,,
1447,":

",6.001146052839763e-05,0.42443666666273083,6.21844600327821e-05,8.880078813591454e-05,0.002512664818066414,top_c,0.37907674343548464,,
66863, Comprehensive,6.000726999907725e-05,0.21702748608021508,4.486705965937578e-06,4.5099084824566184e-05,0.002512489361653594,top_c,0.38158923279713824,,
624,".
",-0.0017400613444532075,-0.4199244502990965,0.007492628273746324,0.011467414523755746,-0.07285593256668003,bottom_c,-0.07285593256668003,,
13,.,-0.0014222784444601053,-0.3557338955856505,0.027107803062314077,0.018335010412903058,-0.05955044215592856,bottom_c,-0.13240637472260858,,
279, the,-0.0010381621389006753,-0.2082423021396001,0.04581815536533083,0.03308109986403632,-0.043467588672165845,bottom_c,-0.1758739633947744,,
374, is,-0.0007384615771967681,-0.3014463886382088,0.010235941614068688,0.008026391304733734,-0.030919201235539373,bottom_c,-0.20679316463031377,,
323, and,-0.000517858259309645,-0.25270988212691414,0.018615173648983713,0.016610864993362198,-0.021682595581834316,bottom_c,-0.2284757602121481,,
429, that,-0.00047027370023969853,-0.2572342341854459,0.007124175613243428,0.006490246437135197,-0.01969024201460728,bottom_c,-0.24816600222675542,,
198,"
",-0.00028495527877812345,0.2174908270438512,0.009221862646795455,0.01010066003257793,-0.011931006134558008,bottom_c,-0.26009700836131344,,
16,1,-0.0002601434927551992,-0.07105947033103023,0.010429385776025434,0.00941579844359131,-0.010892142869703914,bottom_c,-0.27098915123101736,,
572, was,-0.00025703807316151343,-0.22515146670833466,0.004014510055264783,0.0036407553771924638,-0.010762119729295657,bottom_c,-0.281751270960313,,
1045, some,-0.00023166730545834445,-0.3001656101809607,0.0013060457131359726,0.001420455848953376,-0.009699852041527545,bottom_c,-0.29145112300184056,,
387, be,-0.00022875866208836205,-0.1065872786123128,0.004007342123677806,0.0035573001452056424,-0.009578067872308757,bottom_c,-0.30102919087414937,,
304, in,-0.00022577668428384062,-0.18282987863298444,0.014116385596848668,0.011449587220946947,-0.009453213208687793,bottom_c,-0.31048240408283717,,
525, are,-0.00020526171081453664,-0.2227854262741785,0.005093493676256566,0.004447257101890587,-0.008594256409002944,bottom_c,-0.3190766604918401,,
498, you,-0.00019900570796813725,-0.1739938822057512,0.0037836172019264525,0.0036528580249213273,-0.008332319137097477,bottom_c,-0.3274089796289376,,
320, (,-0.00019848650371718648,-0.36572139130698306,0.004151663898179928,0.00203569899941425,-0.00831058018518283,bottom_c,-0.33571955981412044,,
614, have,-0.00019507421645343243,-0.18451821969615087,0.0036110234602044025,0.0030921500449674942,-0.008167708572306259,bottom_c,-0.34388726838642675,,
892, which,-0.00017610877405367938,-0.36266964863217066,0.0013864098185126389,0.0011113503262297146,-0.00737363025031017,bottom_c,-0.35126089863673693,,
389, on,-0.00017198255423748392,-0.22891068647778223,0.006093917444111809,0.004670312059008413,-0.007200866460319478,bottom_c,-0.3584617650970564,,
315, of,-0.0001645219627890684,-0.14136111748123925,0.019543994809426958,0.0187980028845015,-0.006888493365424876,bottom_c,-0.36535025846248126,,
2055, So,-0.00016049272605977465,-0.18652221158383384,0.0006913112160945607,0.0004719447086764765,-0.006719790232986253,bottom_c,-0.3720700486954675,,
1008, other,-0.00015227858794888662,-0.1969224124673813,0.0008472233074292214,0.0008695925574838405,-0.006375866328114779,bottom_c,-0.37844591502358227,,
1083, also,-0.0001432236724848201,-0.319364061904332,0.0009328378964999011,0.0007193870648431281,-0.005996739286099877,bottom_c,-0.3844426543096822,,
646, can,-0.00013037011855871356,-0.2384919107906402,0.0019365951357897193,0.001693200468758328,-0.005458564203326072,bottom_c,-0.3899012185130083,,
1221, then,-0.00011841860621297243,-0.3120436867078145,0.0006565819441300211,0.000513944807088202,-0.004958157375539907,bottom_c,-0.3948593758885482,,
1251, people,-0.00011685340856303578,-0.28403560604367933,0.0009353775558771476,0.0007791884468927506,-0.004892622942055239,bottom_c,-0.39975199883060347,,
714, but,-0.00011379929908019091,-0.23817061289908392,0.001990764252176242,0.0017505864287534402,-0.004764748143133523,bottom_c,-0.40451674697373696,,
633, get,-0.00010869880180319934,-0.22724352138383047,0.0010184204032171577,0.0007899487677532883,-0.004551191599938315,bottom_c,-0.4090679385736753,,
358, I,-0.0001014427029913927,-0.14712371074018024,0.005377549301123335,0.004476517205133975,-0.004247380560508396,bottom_c,-0.4133153191341837,,
10040,".""
",-9.997500406313072e-05,0.0658670085526648,0.00015389006424060974,0.00024043467217577723,-0.004185928374074564,bottom_c,-0.41750124750825823,,
476, or,-9.940469652296058e-05,-0.22225985971708145,0.001926962978258315,0.0018706850528288335,-0.004162049740242857,bottom_c,-0.42166329724850105,,
15,0,-9.766556190914429e-05,-0.05675404851457902,0.0130381880934158,0.012557811236807277,-0.004089232609655777,bottom_c,-0.42575252985815687,,
566, he,-9.619762007181028e-05,-0.13846354958202156,0.0011923016692659103,0.0010286576938279535,-0.004027770252679953,bottom_c,-0.42978030011083684,,
1053, said,-9.29598635384392e-05,-0.15921413100191525,0.0010246829218568377,0.0008654013735871385,-0.003892206197760536,bottom_c,-0.4336725063085973,,
5267,"?
",-9.123323197566186e-05,-0.4123627675904168,0.00048772822490372205,0.0005429845657509138,-0.0038199125667881537,bottom_c,-0.43749241887538554,,
879, who,-9.094031656064862e-05,-0.188225915034612,0.0014446263112837358,0.001532643098182725,-0.003807648271743629,bottom_c,-0.44130006714712916,,
773, so,-9.072353572668765e-05,-0.22521736177187116,0.0008972285561160081,0.000718453501735533,-0.0037985717125342917,bottom_c,-0.44509863885966344,,
1012, been,-9.007226959684409e-05,-0.16459661970535913,0.0016244507457904836,0.0016112102532624415,-0.0037713033628349567,bottom_c,-0.44886994222249843,,
40,I,-8.130852147010118e-05,-0.11080887292822202,0.0010867310380230524,0.0007260402071840381,-0.0034043674242896474,bottom_c,-0.4522743096467881,,
1492, help,-8.080232300060395e-05,-0.29391141874449594,0.000508095463662776,0.00046811598226740317,-0.0033831730211862127,bottom_c,-0.4556574826679743,,
1156, first,-7.895174940853077e-05,-0.14993264466997175,0.0016264792685101311,0.0013849141038325984,-0.0033056899684975557,bottom_c,-0.45896317263647185,,
1744, think,-7.676545867850238e-05,-0.029536287684644023,0.0007143012659533211,0.0005845938268600823,-0.0032141505233476155,bottom_c,-0.46217732315981946,,
882, time,-7.637279381130596e-05,-0.15434051754455716,0.0012055938270696927,0.001013818435557556,-0.003197709743729724,bottom_c,-0.4653750329035492,,
949, part,-7.523262946859984e-05,-0.2601598614738101,0.000476992981497287,0.00045670282489727323,-0.0031499713483381336,bottom_c,-0.46852500425188737,,
30,?,-6.95154650375549e-05,-0.25942639320615735,0.0010396190499170823,0.00090990228931159,-0.002910595105892083,bottom_c,-0.47143559935777946,,
2727, says,-6.656190591442398e-05,-0.23280148279099236,0.00038568077798117884,0.0003190978717149904,-0.002786930325341402,bottom_c,-0.4742225296831209,,
653, do,-6.639347367805414e-05,-0.10711210948370752,0.00096792248742921,0.000778418702317313,-0.0027798781098007635,bottom_c,-0.4770024077929217,,
1030, had,-6.626993109377855e-05,-0.149094776974784,0.001360443329238998,0.001149788256808524,-0.0027747054127474167,bottom_c,-0.4797771132056691,,
1660, being,-6.486450297776924e-05,-0.2466680852193681,0.0005789977731183171,0.0005463312180446726,-0.0027158604896223267,bottom_c,-0.4824929736952915,,
2087, going,-6.272556513991615e-05,-0.1986455361521433,0.0002895498831686194,0.00029770394238377255,-0.002626303698204772,bottom_c,-0.4851192773934962,,
1052, there,-6.267293995026396e-05,-0.25417157392653206,0.0008419967789594675,0.000748573636796902,-0.002624100294697861,bottom_c,-0.48774337768819404,,
18611,"  

",2.9434090344967977e-05,1.1190267233621505,1.7016773443044386e-06,1.2376987429195738e-05,0.0012323979888240208,top_rel,0.0012323979888240208,,
59479,"**
",6.005825979395394e-09,1.0504480581434945,9.011235990201492e-10,4.635238891127967e-09,2.5146242915909595e-07,top_rel,0.00123264945125318,,
56177,"**

",9.248695008293921e-07,1.0010625256432426,2.7836220095787933e-07,6.390902262143162e-07,3.8724054298545e-05,top_rel,0.001271373505551725,,
49987," 
        
",3.0198360806685915e-08,0.9706234988712129,3.85907174998714e-09,2.2439294330945177e-08,1.2643978015887397e-06,top_rel,0.0012726379033533137,,
2303,"  
",4.853285350864531e-05,0.9576317450356862,1.1913945262864535e-05,3.4311946769270835e-05,0.0020320584178056883,top_rel,0.003304696321159002,,
78900,"。”

",3.090104015349369e-08,0.9478478715533302,5.115680732641312e-09,2.7207481812481436e-08,1.2938188098021677e-06,top_rel,0.0033059901399688043,,
9401,"    
    
",4.9057553532688434e-08,0.9396840863757663,6.098232895729393e-09,3.382031828489325e-08,2.054027476362893e-06,top_rel,0.003308044167445167,,
83913," 
            
",3.8080398009502196e-08,0.9395917994635445,3.346385757561887e-09,2.6575529797953765e-08,1.5944167246382017e-06,top_rel,0.003309638584169805,,
71248,"                

",2.901571593928753e-08,0.9325684119784642,3.665935301354141e-09,2.172770616689088e-08,1.214880757270637e-06,top_rel,0.003310853464927076,,
14808,"    

",2.483453414695774e-07,0.9319803847206963,2.6337205220949314e-08,1.517885817883152e-07,1.0398157231084454e-05,top_rel,0.0033212516221581604,,
36845," 
    
",5.2980667303039635e-08,0.9281960243270511,1.1196109693677334e-08,4.0406164537721956e-08,2.218287267096844e-06,top_rel,0.003323469909425257,,
44360,"】

",1.0069194764756025e-07,0.9262022442287868,2.3190017468920583e-08,9.133122347293465e-08,4.2159466223436934e-06,top_rel,0.003327685856047601,,
41636,"                 
",4.448873049850157e-08,0.9134865772156487,4.1992135271652295e-09,3.3565199635583147e-08,1.8627320005172345e-06,top_rel,0.003329548588048118,,
46556,"%
",8.37329106932628e-08,0.9130391819136483,1.0173308490157145e-08,8.19231728099018e-08,3.505875993697902e-06,top_rel,0.003333054464041816,,
87736,"*)

",2.0336326118677024e-08,0.9098213646146985,4.084666100947205e-09,1.9678155880789803e-08,8.514768798693867e-07,top_rel,0.0033339059409216855,,
40337,"                   
",4.8607297404010925e-08,0.9081052182212708,4.01409916593576e-09,3.672883421035157e-08,2.0351753650547305e-06,top_rel,0.00333594111628674,,
25974,"*
",5.414710984700449e-09,0.9079724162343948,8.201513515945383e-10,5.497090511181252e-09,2.2671259241918411e-07,top_rel,0.003336167828879159,,
92346,"“

",2.9406212449194817e-08,0.9064276577934386,5.935066864778386e-09,2.592178363316735e-08,1.2312307483120557e-06,top_rel,0.0033373990596274714,,
7613," *
",1.4701045072642828e-08,0.8999450112146044,2.7847947528216977e-09,1.7349614559828787e-08,6.155290742400558e-07,top_rel,0.0033380145887017113,,
87079,"
    

",1.4853862639356629e-07,0.8976495597097608,1.3446145220180527e-08,1.1610126193772885e-07,6.219275074740309e-06,top_rel,0.0033442338637764517,,
98140,"'>

",5.08816429554067e-08,0.8937318930550227,1.2254317996319656e-07,2.6398522865385694e-07,2.1304016435155556e-06,top_rel,0.003346364265419967,,
46644," *)

",1.4232295395121326e-08,0.89028909660521,3.4162291320320436e-09,1.3648741706504999e-08,5.959026426748565e-07,top_rel,0.003346960168062642,,
96332,"”。

",2.0291730496948967e-08,0.8891582205182029,5.224914430565982e-09,2.213042743415977e-08,8.496096723598666e-07,top_rel,0.003347809777735002,,
20338,"   
",5.794958034420637e-08,0.8890122809107341,4.905001346887702e-09,3.846693404724762e-08,2.4263344113029574e-06,top_rel,0.003350236112146305,,
68612," **/

",1.0511295446040293e-08,0.8883209247437734,1.6765929359127287e-09,9.05215193103094e-09,4.40105307003305e-07,top_rel,0.0033506762174533083,,
17260,"      
",1.6024288858792108e-08,0.8880768418312073,1.388518074769026e-09,1.1886430689810728e-08,6.709329600629804e-07,top_rel,0.003351347150413371,,
23459,"        

",2.9172787050255362e-08,0.8867975359871273,4.223517926927825e-09,2.1675079861461018e-08,1.2214572853369171e-06,top_rel,0.0033525686076987084,,
74525,"     

",1.1939205806010293e-07,0.8837240272098117,1.3810580093993465e-08,8.969343340711006e-08,4.998915560507078e-06,top_rel,0.0033575675232592156,,
6421,"    
",2.601579005838648e-08,0.8825834431345501,2.2916518136391625e-09,1.7599146168608497e-08,1.0892746121880647e-06,top_rel,0.0033586567978714037,,
39865,"            

",2.0366132484165668e-08,0.8815877115915691,2.3298274367956563e-09,1.491839557708036e-08,8.527248649252128e-07,top_rel,0.003359509522736329,,
10419,"  
",2.6281502519238873e-08,0.8802736893532768,3.905236486923333e-09,2.0848549285557192e-08,1.100399926356843e-06,top_rel,0.0033606099226626863,,
69877,"                          
",6.893866032528638e-08,0.8798945782676575,4.253502925538875e-09,5.12746001706748e-08,2.886444437092309e-06,top_rel,0.0033634963670997786,,
48962,"""`

",1.2392572400364719e-08,0.8798483629075308,3.3679434937577e-09,1.2240623978266104e-08,5.188739017775195e-07,top_rel,0.003364015241001556,,
1066,"    
",4.7579997658070326e-06,0.879785622869219,3.6449888164548207e-07,2.998215089223416e-06,0.00019921625820545224,top_rel,0.0035632314992070082,,
38178,"\
",2.3436283446548553e-08,0.8791107800271776,2.5437233342623287e-09,1.9111634137692318e-08,9.812713165764237e-07,top_rel,0.0035642127705235852,,
60998,"      

",4.142257763602979e-08,0.8747893912451608,4.659703050221546e-09,2.92947686144347e-08,1.734352948307685e-06,top_rel,0.0035659471234718927,,
25897,""",

",2.4637188641940884e-08,0.8745810427362957,7.330050115384782e-09,2.52099269572689e-08,1.0315529162529989e-06,top_rel,0.0035669786763881457,,
33179,"
    
",3.914847386653715e-08,0.8741558998350113,3.879474381951993e-09,2.708921769793065e-08,1.639136793194572e-06,top_rel,0.00356861781318134,,
91205,"               
",1.637179878791415e-08,0.8738691305357312,1.3414212263020163e-09,1.2587699073561354e-08,6.85483113736053e-07,top_rel,0.0035693032962950764,,
21518,"*

",1.8763972337955424e-06,0.8734190984377784,8.475600469502015e-07,1.7952155828771494e-06,7.856428209815289e-05,top_rel,0.0036478675783932295,,
57944,"**/

",6.847003838685403e-09,0.8716151468337527,1.673281656090962e-09,6.250124625963402e-09,2.866823353930771e-07,top_rel,0.0036481542607286225,,
42273,"}""

",2.03406084497805e-08,0.8701547100430442,4.457773568267682e-09,1.8817749616035806e-08,8.516561799998663e-07,top_rel,0.0036490059169086227,,
2791," */

",6.088083896627953e-08,0.8682798317500523,1.9545953737377435e-08,5.582831599484608e-08,2.549065475461141e-06,top_rel,0.003651554982384084,,
6211,"*/

",2.4644196017220565e-08,0.8646153211593628,6.26331884064366e-09,2.2007006968072756e-08,1.0318463133004498e-06,top_rel,0.0036525868286973844,,
75228,"                         
",9.493931786762134e-08,0.8641326758596631,8.077355722551577e-09,7.590357216127048e-08,3.9750854546243414e-06,top_rel,0.0036565619141520084,,
26285,"              
",7.573483811161023e-08,0.8615538354903932,6.054215249058922e-09,5.5157613305691625e-08,3.170998698406108e-06,top_rel,0.003659732912850415,,
7511,"”

",4.7653966929836256e-07,0.8606475951179625,1.9471907875871664e-07,6.092684498432231e-07,1.99525965693235e-05,top_rel,0.003679685509419738,,
5872,"   
",2.6973377554809087e-06,0.857876183494689,3.615290886554725e-07,1.969598808197285e-06,0.00011293685607654837,top_rel,0.0037926223654962867,,
87248,".’”

",4.042468649065279e-08,0.854699154694875,7.1208293053957495e-09,3.508115907116747e-08,1.692571496045541e-06,top_rel,0.0037943149369923323,,
81511,"$
",1.9539833250544036e-08,0.8542765000509837,1.5899049220026637e-09,1.5043532201247215e-08,8.181279230205271e-07,top_rel,0.0037951330649153526,,
120668,唿,-1.5475210869367183e-08,-0.5147071263146779,2.172240749181193e-08,3.145199749320952e-08,-6.479432022024832e-07,bottom_rel,-6.479432022024832e-07,,
17607," ?
",-4.15684931769849e-06,-0.44257790512508816,7.52793501969935e-06,7.809790928611561e-06,-0.0001740462395452261,bottom_rel,-0.00017469418274742858,,
624,".
",-0.0017400613444532075,-0.4199244502990965,0.007492628273746324,0.011467414523755746,-0.07285593256668003,bottom_rel,-0.07303062674942747,,
5267,"?
",-9.123323197566186e-05,-0.4123627675904168,0.00048772822490372205,0.0005429845657509138,-0.0038199125667881537,bottom_rel,-0.07685053931621562,,
32795,Â,-1.031268140202825e-06,-0.4021296969481877,2.359646378820235e-06,2.786725489718337e-06,-4.3178938673792834e-05,bottom_rel,-0.0768937182548894,,
320, (,-0.00019848650371718648,-0.36572139130698306,0.004151663898179928,0.00203569899941425,-0.00831058018518283,bottom_rel,-0.08520429844007224,,
7196, maybe,-4.7926075283266114e-05,-0.3631976298869602,0.00022999800265617002,0.00023729518175564913,-0.002006652765521028,bottom_rel,-0.08721095120559326,,
892, which,-0.00017610877405367938,-0.36266964863217066,0.0013864098185126389,0.0011113503262297146,-0.00737363025031017,bottom_rel,-0.09458458145590344,,
4658, probably,-2.78333312067728e-05,-0.362121183720846,8.795609888722306e-05,9.681706938459279e-05,-0.001165374604734943,bottom_rel,-0.09574995606063838,,
15920, Which,-9.416458884256177e-06,-0.36148910863058903,3.608656104569534e-05,2.99699517315261e-05,-0.00039426477444326203,bottom_rel,-0.09614422083508163,,
16448," .
",-9.621092413143496e-06,-0.3582651695561787,2.255023789782879e-05,2.836579769502841e-05,-0.0004028327290323465,bottom_rel,-0.09654705356411399,,
13,.,-0.0014222784444601053,-0.3557338955856505,0.027107803062314077,0.018335010412903058,-0.05955044215592856,bottom_rel,-0.15609749572004253,,
7281, Also,-3.163229040284124e-05,-0.35483793890665444,8.663593256469106e-05,5.84665096597284e-05,-0.0013244360745472642,bottom_rel,-0.1574219317945898,,
17372,Posted,-2.468490221316541e-06,-0.3534717730113438,1.3152103310714e-05,1.0055566831180754e-05,-0.00010335506715268177,bottom_rel,-0.1575252868617425,,
23085,Which,-3.480251202456693e-06,-0.3522496043689667,1.7125243399306552e-05,1.0986912024063279e-05,-0.0001457172459635146,bottom_rel,-0.157671004107706,,
33947,"..
",-1.4399413349305436e-06,-0.34763284335060723,3.4330486421764823e-06,7.16505320948301e-06,-6.028998295496359e-05,bottom_rel,-0.15773129409066095,,
27905, â,-3.0055181313732716e-07,-0.343992834526395,1.3269421924994116e-06,1.3309198531411917e-06,-1.2584029120885608e-05,bottom_rel,-0.15774387811978183,,
5020, pretty,-1.4245385525807957e-05,-0.34194141910189674,6.638275728965666e-05,9.160409414713891e-05,-0.0005964507231673255,bottom_rel,-0.15834032884294916,,
79928, ?.,-7.790645050416543e-08,-0.3368916885247306,1.990614908746711e-07,2.592290635836059e-07,-3.2619235652433093e-06,bottom_rel,-0.1583435907665144,,
7025, sometimes,-1.4063894295326288e-05,-0.3305058815176525,8.866376712888715e-05,8.552004244790176e-05,-0.0005888517308148052,bottom_rel,-0.15893244249732918,,
760, |,-1.5304774269535545e-05,-0.3267693964261857,0.00042180866402636707,0.0003849997329303906,-0.0006408070644658392,bottom_rel,-0.15957324956179503,,
45333, Â,-8.214864270450835e-07,-0.32595864647910705,1.964355554098311e-06,2.752207790994333e-06,-3.439543089904493e-05,bottom_rel,-0.1596076449926941,,
76540, (?),-4.996986000432592e-07,-0.32140459758894785,4.910047771823479e-06,4.9434206558212205e-06,-2.092225519776502e-05,bottom_rel,-0.15962856724789184,,
8835,â,-6.747907837016389e-07,-0.32121838274456205,2.4118741319196283e-06,2.997695280519399e-06,-2.8253321062903377e-05,bottom_rel,-0.15965682056895475,,
22522, Kids,-6.2663820197860965e-06,-0.32089796378498986,2.3110249943538435e-05,3.0314671719333132e-05,-0.00026237184529494565,bottom_rel,-0.1599191924142497,,
7598, guys,1.3386445629301248e-06,-0.3199636363793933,9.143227920402649e-05,0.00010183525645992458,5.604871248848819e-05,bottom_rel,-0.15986314370176122,,
1576, because,-5.8802082195244206e-05,-0.31977024769026136,0.00034448218225623437,0.00031379895817880177,-0.0024620284502344988,bottom_rel,-0.1623251721519957,,
1083, also,-0.0001432236724848201,-0.319364061904332,0.0009328378964999011,0.0007193870648431281,-0.005996739286099877,bottom_rel,-0.1683219114380956,,
4340,How,-1.981720725015048e-05,-0.3154397550083342,0.00015101724608347655,9.9754950959265e-05,-0.0008297415028954524,bottom_rel,-0.16915165294099105,,
1758, http,-5.837770374224448e-06,-0.3147599895795186,4.830249930357298e-05,4.5270702988394376e-05,-0.00024442598307240093,bottom_rel,-0.16939607892406344,,
2987, either,-1.307038493746765e-05,-0.31471513944958884,5.8442670821918115e-05,7.467959738509278e-05,-0.0005472537428983159,bottom_rel,-0.16994333266696177,,
330," """,6.483500039884968e-06,-0.3130128009924813,0.0012895270109376203,0.0012830985887419609,0.0002714625224034042,bottom_rel,-0.16967187014455837,,
5990, usually,-1.0096902340390241e-05,-0.3124601982888721,6.361034093782701e-05,6.183515708673642e-05,-0.000422754771484786,bottom_rel,-0.17009462491604313,,
1221, then,-0.00011841860621297243,-0.3120436867078145,0.0006565819441300211,0.000513944807088202,-0.004958157375539907,bottom_rel,-0.17505278229158305,,
5005, Then,-3.602267562590506e-05,-0.3116623886993953,0.0001932282376358108,0.00012197320429261289,-0.0015082604039439959,bottom_rel,-0.17656104269552705,,
