item_id,arm,alpha,grid_total_mass,mode,p450_norm,p350_norm,p400_425_norm,p450_raw,p350_raw,grid_total_mass_b,mode_b,p450_norm_b,p350_norm_b,p400_425_norm_b,logp_300,logp_325,logp_350,logp_375,logp_400,logp_425,logp_450,logp_475,logp_500,pnorm_300,pnorm_325,pnorm_350,pnorm_375,pnorm_400,pnorm_425,pnorm_450,pnorm_475,pnorm_500,logp_b_300,logp_b_325,logp_b_350,logp_b_375,logp_b_400,logp_b_425,logp_b_450,logp_b_475,logp_b_500,pnorm_b_300,pnorm_b_325,pnorm_b_350,pnorm_b_375,pnorm_b_400,pnorm_b_425,pnorm_b_450,pnorm_b_475,pnorm_b_500
cake_impl_01,mu_Dprime_matched,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.015110727037017964,0.6062200124693891,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057
cake_impl_01,mu_Dprime_matched,0.5,0.8875319123059535,350,0.014098916999121565,0.6831582777050477,0.10435860469496275,0.012513238765673278,0.6063247726192026,0.7219787397149332,350,0.012897544659714127,0.7101651848561101,0.08960500480072475,-5.375312805175781,-4.126805305480957,-0.5003395080566406,-1.875449776649475,-2.630927324295044,-3.88198184967041,-4.38096809387207,-7.631476879119873,-6.477567195892334,0.0052161171001659686,0.018178885336618034,0.6831582777050477,0.1727104172208906,0.08113697334458175,0.023221631350380995,0.014098916999121565,0.0005463962688323737,0.0017323846743611429,-5.6408610343933105,-4.396441459655762,-0.6680172681808472,-2.1378464698791504,-2.989284038543701,-4.242650508880615,-4.676477909088135,-7.902752876281738,-6.811734676361084,0.00491677993505125,0.017065747870707866,0.7101651848561101,0.16331296588602673,0.06970212654968011,0.019902878251044646,0.012897544659714127,0.0005120986429957427,0.001524673348669656
cake_impl_01,mu_Dprime_matched,1.0,0.9033119218158304,350,0.011301911683323545,0.6934854323032502,0.09479351787067525,0.010209151562855779,0.6264336586051309,0.7677167232913589,350,0.010223851876747646,0.7145202453933515,0.08088683721894961,-5.467677116394043,-4.094178676605225,-0.46771240234375,-1.8427982330322266,-2.70943546295166,-3.9604921340942383,-4.584470748901367,-7.83498477935791,-6.5847649574279785,0.004672832969937306,0.018453682779663572,0.6934854323032502,0.17532552744348376,0.07370032234088444,0.02109319552979081,0.011301911683323545,0.0004379974705898194,0.001529097479076607,-5.679946422576904,-4.334825038909912,-0.6004784107208252,-2.0297765731811523,-3.0302486419677734,-4.283481597900391,-4.8473663330078125,-8.075825691223145,-6.88146448135376,0.004446615834190078,0.017069012819632655,0.7145202453933515,0.1711111199210897,0.06291855427744658,0.01796828294150303,0.010223851876747646,0.00040505357021635005,0.0013372633658223913
cake_impl_01,mu_Dprime_matched,2.0,0.9202329972423202,350,0.009022308119621318,0.7150198343056395,0.07567546172149103,0.008302625642962847,0.6579848452107858,0.8394992003609788,350,0.008214463861433565,0.7288882164977661,0.0659063616985262,-5.793550491333008,-4.2948713302612305,-0.41857337951660156,-1.7936129570007324,-2.916152000427246,-4.167080879211426,-4.7911834716796875,-8.166631698608398,-6.928991317749023,0.0033112745337259505,0.014820514440535766,0.7150198343056395,0.18077817101143498,0.05883469086820913,0.01684077085328191,0.009022308119621318,0.0003085880582005022,0.0010638478093508987,-5.942501544952393,-4.445955276489258,-0.49118465185165405,-1.8972134590148926,-3.146139621734619,-4.397305488586426,-4.976808547973633,-8.317949295043945,-7.140541076660156,0.0031274046929351067,0.01396773123562108,0.7288882164977661,0.17866125360386398,0.05124230253149118,0.014664059167035023,0.008214463861433565,0.0002907637314304946,0.0009438046784234922
cake_impl_01,mu_Dprime_matched,4.0,0.9290479552536406,350,0.007832017696890493,0.7056622582015668,0.06763836726023086,0.007276320026806441,0.6555940780818322,0.9023262810806478,350,0.007505939979528698,0.7092190017187284,0.06437295230453437,-6.047194004058838,-4.423506259918213,-0.42221346497535706,-1.6722288131713867,-3.048097610473633,-4.174025535583496,-4.923130035400391,-8.173416137695312,-7.04511833190918,0.0025450650157232526,0.01290795696583541,0.7056622582015668,0.20217251893067784,0.051072826754466095,0.016565540505764757,0.007832017696890493,0.00030359341072299376,0.0009382225183525315,-6.092132568359375,-4.474553108215332,-0.446370005607605,-1.699338674545288,-3.119378089904785,-4.275811195373535,-4.994839668273926,-8.230562210083008,-7.137844085693359,0.0025052832556774996,0.012628816978612269,0.7092190017187284,0.20259232287423523,0.048967474045801866,0.015405478258732503,0.007505939979528698,0.00029522194858024487,0.0008804609401032586
cake_impl_01,mu_D_par,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.015110727037017964,0.6062200124693891,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057
cake_impl_01,mu_D_par,0.5,0.8874687231108328,350,0.015336002227554163,0.6973291738822832,0.10314462606466582,0.01361022231451238,0.6188578315332418,0.719586002188068,350,0.014053900491554906,0.726832538019732,0.08542704550918691,-5.354844093322754,-3.9813425540924072,-0.4798797070980072,-1.979988932609558,-2.6718966960906982,-3.797952175140381,-4.296934127807617,-7.672447681427002,-6.4753098487854,0.005324363561461744,0.02102673503039698,0.6973291738822832,0.15557817621056924,0.07788556100235536,0.025259065062310463,0.015336002227554163,0.0005244997107486854,0.0017364233123201604,-5.649567127227783,-4.28192663192749,-0.6481384038925171,-2.242525100708008,-3.0695292949676514,-4.19776725769043,-4.593934535980225,-7.944234371185303,-6.810082912445068,0.004890367143122583,0.019199953868755178,0.726832538019732,0.14757099877277827,0.0645412925360232,0.020885752973163706,0.014053900491554906,0.0004929242031547703,0.0015322719917155196
cake_impl_01,mu_D_par,1.0,0.8974214477786384,350,0.012308570651547484,0.6934679299124918,0.09380839259114188,0.011045975294197402,0.6223329936501237,0.7594997163954004,350,0.010844403287257842,0.7175708698442447,0.08029784290737219,-5.474251747131348,-4.1007466316223145,-0.4742799699306488,-1.8493871688842773,-2.755653142929077,-3.881582260131836,-4.5056891441345215,-7.881202697753906,-6.577150344848633,0.0046726820316221225,0.018453209890819378,0.6934679299124918,0.17531735625810907,0.0708334836540955,0.02297490893704637,0.012308570651547484,0.0004209598858082595,0.001550898778460074,-5.711701393127441,-4.341498851776123,-0.6069788932800293,-2.0586352348327637,-3.0776350498199463,-4.205179214477539,-4.799201488494873,-8.122678756713867,-6.874781131744385,0.004354236225704296,0.017138917547067076,0.7175708698442447,0.16804223968635626,0.06065581807741313,0.019642024829959057,0.010844403287257842,0.0003906949715457363,0.0013607955304518853
cake_impl_01,mu_D_par,2.0,0.9120189691712784,350,0.010108203399117574,0.7053958013051005,0.08478433752270735,0.009218873244236822,0.6433343515640257,0.8139741236181386,350,0.0091864792261409,0.7204912365181367,0.0749527596436126,-5.816064357757568,-4.192378044128418,-0.4410907030105591,-1.8161553144454956,-2.8114614486694336,-4.062389373779297,-4.686502456665039,-8.061882972717285,-6.82526969909668,0.0032667166921635307,0.016567976810691876,0.7053958013051005,0.17834046607866488,0.06591646904400095,0.018867868478706407,0.010108203399117574,0.00034575211056689565,0.0011907460809872188,-5.98333740234375,-4.3623046875,-0.5336487293243408,-1.9474718570709229,-3.0425198078155518,-4.320359706878662,-4.895849227905273,-8.232185363769531,-7.06301212310791,0.003096413726191273,0.015662624891890554,0.7204912365181367,0.1752318798499554,0.05861919330850915,0.016333566335103453,0.0091864792261409,0.00032673580117232595,0.0010518703429001019
cake_impl_01,mu_D_par,4.0,0.9237217961191942,350,0.007832557003568332,0.7040915982613098,0.06764481185625472,0.0072351036235421134,0.6503847557783713,0.8844616134786022,350,0.007465180817536907,0.7100951460134225,0.06276178729849449,-5.930171489715576,-4.306666374206543,-0.43019115924835205,-1.680206060409546,-3.0537798404693604,-4.179593086242676,-4.9288105964660645,-8.179253578186035,-7.0533246994018555,0.0028775180327154566,0.014591413567633172,0.7040915982613098,0.20172261440723363,0.051076258347020224,0.01656855350923449,0.007832557003568332,0.00030356668882695605,0.0009359201824578461,-5.994622230529785,-4.380387783050537,-0.465132474899292,-1.7244662046432495,-3.16872239112854,-4.30854606628418,-5.020281791687012,-8.261749267578125,-7.185296058654785,0.0028176669332671514,0.014156072180101651,0.7100951460134225,0.20155559313434623,0.047551296435422954,0.015210490863071531,0.007465180817536907,0.0002919368336731559,0.000856616789157914
cake_impl_01,mu_D_perp_native,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.015110727037017964,0.6062200124693891,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057
cake_impl_01,mu_D_perp_native,0.5,0.8955401469417275,350,0.01904221857756394,0.6699660211432127,0.113020150112178,0.017053071223048104,0.5999814690205572,0.6784225658858953,350,0.018020338432520447,0.6981493783010353,0.09585514943747031,-5.260815620422363,-4.012314319610596,-0.5108565092086792,-1.8860081434249878,-2.5713753700256348,-3.697567939758301,-4.071424961090088,-7.447000503540039,-6.348299980163574,0.005796578821605786,0.02020174902359675,0.6699660211432127,0.16936825401906327,0.08534553514504865,0.027674614967129356,0.01904221857756394,0.0006512139790370294,0.0019538143237427695,-5.5926618576049805,-4.349687576293945,-0.7473071217536926,-2.2140376567840576,-3.012942314147949,-4.1424784660339355,-4.404239177703857,-7.752364635467529,-6.723523139953613,0.005490824097232109,0.019030684198739465,0.6981493783010353,0.16104801556788062,0.07244284430258366,0.023412305134886652,0.018020338432520447,0.0006334181915451687,0.001772191773576557
cake_impl_01,mu_D_perp_native,1.0,0.8958610759619392,350,0.017092682396797898,0.6684272018664211,0.11495618904639363,0.015312668843071064,0.5988179122662803,0.6745949351643916,350,0.015716416011319675,0.700981264367639,0.09365285324114292,-5.3877763748168945,-3.889268159866333,-0.5127977132797241,-1.8879307508468628,-2.554032802581787,-3.680222511291504,-4.179074764251709,-7.429657936096191,-6.356662273406982,0.005103613566805538,0.02283871326504795,0.6684272018664211,0.1689823810444647,0.08680744618935166,0.02814874285704197,0.017092682396797898,0.0006623688321472798,0.0019368499819219275,-5.7560906410217285,-4.262019634246826,-0.7489169836044312,-2.2159390449523926,-3.041943311691284,-4.1710710525512695,-4.546692371368408,-7.737724304199219,-6.731971263885498,0.004689413410521324,0.020892254851641204,0.700981264367639,0.16165413734735237,0.07077139060843927,0.022881462632703645,0.015716416011319675,0.0006464068588899802,0.0017672539114937033
cake_impl_01,mu_D_perp_native,2.0,0.9107931444428411,350,0.019031368428604395,0.6534447193902774,0.11295634817344058,0.01733363989413881,0.5951529706930406,0.6654339179757432,350,0.018034359278641082,0.6867770533499122,0.09139001608693068,-5.393901348114014,-4.020587921142578,-0.518936812877655,-1.769078016281128,-2.5550525188446045,-3.6812400817871094,-4.055106163024902,-7.305756092071533,-6.33211088180542,0.0049892889401766775,0.01969976742078297,0.6534447193902774,0.18718861305281226,0.08529725145846172,0.02765909671497887,0.019031368428604395,0.0007374467908976569,0.0019524478030080391,-5.762495994567871,-4.394518852233887,-0.7830615043640137,-2.1330833435058594,-3.0918610095977783,-4.173604488372803,-4.422792434692383,-7.6442155838012695,-6.7455010414123535,0.004723618925388341,0.018551531932971765,0.6867770533499122,0.17803637411196332,0.0682522371489723,0.02313777893795837,0.018034359278641082,0.0007195391351863202,0.0017675071790060756
cake_impl_01,mu_D_perp_native,4.0,0.9260084295515363,350,0.021176123564365417,0.6421018431971302,0.125681879258223,0.0196092689258273,0.5945917194311213,0.6458522222218923,350,0.01933921631828334,0.6862808631807342,0.1009395254023082,-5.39485502243042,-4.0217766761779785,-0.5198802947998047,-1.7700600624084473,-2.4316933155059814,-3.5580408573150635,-3.931752920150757,-7.057398796081543,-6.331022262573242,0.0049026319704742255,0.01935305995135046,0.6421018431971302,0.18393219012658538,0.09491045846611566,0.030771420792107342,0.021176123564365417,0.0009298131975039956,0.0019224587343672265,-5.84714412689209,-4.477479934692383,-0.8136528730392456,-2.216507911682129,-3.0237717628479004,-4.099888801574707,-4.382804870605469,-7.4735565185546875,-6.788361072540283,0.004471821015253817,0.01759227532709482,0.6862808631807342,0.16875229452394472,0.07527650561333317,0.025663019788975033,0.01933921631828334,0.0008793109584005919,0.0017446932739803144
cake_impl_01,mu_D_perp_matched,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.015110727037017964,0.6062200124693891,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057
cake_impl_01,mu_D_perp_matched,0.5,0.9052456484428537,350,0.01659858770231593,0.6811136033635184,0.10172876534489368,0.015025799287818562,0.6165751255400569,0.6843185342961563,350,0.015202979501779458,0.7115323842380554,0.08256237835544604,-5.358541488647461,-3.985240936279297,-0.48357510566711426,-1.8586983680725098,-2.697934627532959,-3.699129343032837,-4.197986602783203,-7.448562145233154,-6.318969249725342,0.005200541359190212,0.020533614605006436,0.6811136033635184,0.1721912621542271,0.07439357561274348,0.027335189732150194,0.01659858770231593,0.0006432267784121507,0.0019903986924360963,-5.726840972900391,-4.3225016593933105,-0.7196661233901978,-2.1860809326171875,-3.185786247253418,-4.189540863037109,-4.565595626831055,-7.753686904907227,-6.732366561889648,0.004759992451522284,0.019386663785369126,0.7115323842380554,0.16418701651201267,0.060418829803773125,0.02214354855167291,0.015202979501779458,0.000627130986939042,0.001741454168875794
cake_impl_01,mu_D_perp_matched,1.0,0.9064797685592443,350,0.019030491641888345,0.6699670297692345,0.1129534417347298,0.01725075565910758,0.60731155808754,0.6777627366482021,350,0.01693008856887378,0.7073805077736829,0.09266090057946696,-5.248682498931885,-4.000606536865234,-0.49871334433555603,-1.8738656044006348,-2.559858798980713,-3.6859097480773926,-4.05989933013916,-7.310482978820801,-6.336238861083984,0.005796529331233086,0.020192985857800657,0.6699670297692345,0.1693684030019522,0.08529220331636084,0.02766123841836897,0.019030491641888345,0.0007374616938859818,0.001953656969275371,-5.6172332763671875,-4.413599967956543,-0.7351445555686951,-2.2385849952697754,-3.0481486320495605,-4.176286697387695,-4.467620849609375,-7.648557186126709,-6.7107625007629395,0.005362766611865639,0.017869820945069174,0.7073805077736829,0.15729582718236332,0.07000485838677711,0.022656042192689844,0.01693008856887378,0.0007033899063045095,0.001796698432373692
cake_impl_01,mu_D_perp_matched,2.0,0.9283828276039929,350,0.01903108620280376,0.6538917148437008,0.1129508328222317,0.017668133621334292,0.6070618391734188,0.6572006942664838,350,0.017837842346311934,0.6882134331823028,0.0930243421871702,-5.499110221862793,-4.001016139984131,-0.4991246163845062,-1.7492682933807373,-2.5359344482421875,-3.6622793674468994,-4.035992622375488,-7.286855697631836,-6.3099212646484375,0.004405951138860841,0.01970850444914338,0.6538917148437008,0.1873161979677023,0.0852963729300076,0.027654459892224113,0.01903108620280376,0.000737278690018484,0.0019584338855386948,-5.907914161682129,-4.456645965576172,-0.7934221029281616,-2.1532349586486816,-3.0744943618774414,-4.204873561859131,-4.4461989402771,-7.662323951721191,-6.767622947692871,0.004135494679968649,0.01765245998918131,0.6882134331823028,0.17667045424173838,0.07031792560091626,0.022706416586253945,0.017837842346311934,0.0007154791389468147,0.001750494234380031
